ID,Section,Screen,Segment,Copy Type,Content,Status,Notes,Figma Link,Key,Variables,Condition,File,Line,Storage
302,Business,Growth Areas,hl-accelerating,label,Understanding my path to Eagle or IAR,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-5692,segment.hl-accelerating.growthAreas.pathway.label,,,src/data/advisorSegments.ts,,data-file
303,Business,Growth Areas,hl-accelerating,label,"Licensing, sequencing, what's next",draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-5692,segment.hl-accelerating.growthAreas.pathway.sub,,,src/data/advisorSegments.ts,,data-file
304,Business,Growth Areas,hl-accelerating,label,Starting broader planning conversations,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-5692,segment.hl-accelerating.growthAreas.conversation.label,,,src/data/advisorSegments.ts,,data-file
305,Business,Growth Areas,hl-accelerating,label,Moving clients beyond protection,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-5692,segment.hl-accelerating.growthAreas.conversation.sub,,,src/data/advisorSegments.ts,,data-file
306,Business,Growth Areas,hl-accelerating,label,Generating qualified referrals consistently,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-5692,segment.hl-accelerating.growthAreas.referral.label,,,src/data/advisorSegments.ts,,data-file
307,Business,Growth Areas,hl-accelerating,label,Beyond my initial market,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-5692,segment.hl-accelerating.growthAreas.referral.sub,,,src/data/advisorSegments.ts,,data-file
308,Business,Growth Areas,hl-accelerating,label,Positioning NYL as a full financial partner,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-5692,segment.hl-accelerating.growthAreas.positioning.label,,,src/data/advisorSegments.ts,,data-file
309,Business,Growth Areas,hl-accelerating,label,Not just life insurance,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-5692,segment.hl-accelerating.growthAreas.positioning.sub,,,src/data/advisorSegments.ts,,data-file
310,Business,Growth Areas,hl-accelerating,label,Keeping pipeline moving despite service burden,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-5692,segment.hl-accelerating.growthAreas.pipeline.label,,,src/data/advisorSegments.ts,,data-file
311,Business,Growth Areas,hl-accelerating,label,Finding time to prospect,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-5692,segment.hl-accelerating.growthAreas.pipeline.sub,,,src/data/advisorSegments.ts,,data-file
312,Business,Growth Areas,hl-accelerating,label,Understanding how holistic activity pays me,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-5692,segment.hl-accelerating.growthAreas.compensation.label,,,src/data/advisorSegments.ts,,data-file
313,Business,Growth Areas,hl-accelerating,label,"Council, Eagle, fee-based",draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-5692,segment.hl-accelerating.growthAreas.compensation.sub,,,src/data/advisorSegments.ts,,data-file
314,Clients,Client Signals,hl-accelerating,label,Clients ready for a holistic conversation,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6368,segment.hl-accelerating.analystMorning.pathway.label,,,src/data/advisorSegments.ts,,data-file
315,Clients,Client Signals,hl-accelerating,label,Beyond what they have today,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6368,segment.hl-accelerating.analystMorning.pathway.sub,,,src/data/advisorSegments.ts,,data-file
316,Clients,Client Signals,hl-accelerating,label,Life events worth reaching out about,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6368,segment.hl-accelerating.analystMorning.lifeevent.label,,,src/data/advisorSegments.ts,,data-file
317,Clients,Client Signals,hl-accelerating,label,"Timely, personal moments",draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6368,segment.hl-accelerating.analystMorning.lifeevent.sub,,,src/data/advisorSegments.ts,,data-file
318,Clients,Client Signals,hl-accelerating,label,Pipeline items that need my attention,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6368,segment.hl-accelerating.analystMorning.pipeline.label,,,src/data/advisorSegments.ts,,data-file
319,Clients,Client Signals,hl-accelerating,label,"Cases, NIGOs, follow-ups",draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6368,segment.hl-accelerating.analystMorning.pipeline.sub,,,src/data/advisorSegments.ts,,data-file
320,Clients,Client Signals,hl-accelerating,label,Referral opportunities in my book,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6368,segment.hl-accelerating.analystMorning.referral.label,,,src/data/advisorSegments.ts,,data-file
321,Clients,Client Signals,hl-accelerating,label,Household and network connections,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6368,segment.hl-accelerating.analystMorning.referral.sub,,,src/data/advisorSegments.ts,,data-file
322,Clients,Client Signals,hl-accelerating,label,My production pace vs. goal,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6368,segment.hl-accelerating.analystMorning.council.label,,,src/data/advisorSegments.ts,,data-file
323,Clients,Client Signals,hl-accelerating,label,What I need to do this week,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6368,segment.hl-accelerating.analystMorning.council.sub,,,src/data/advisorSegments.ts,,data-file
324,Clients,Client Signals,hl-accelerating,label,Life events worth a planning conversation,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6368,segment.hl-accelerating.analystSignals.lifeevent.label,,,src/data/advisorSegments.ts,,data-file
325,Clients,Client Signals,hl-accelerating,label,The right moment to go deeper,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6368,segment.hl-accelerating.analystSignals.lifeevent.sub,,,src/data/advisorSegments.ts,,data-file
326,Clients,Client Signals,hl-accelerating,label,Lapse & retention risks,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6368,segment.hl-accelerating.analystSignals.lapse.label,,,src/data/advisorSegments.ts,,data-file
327,Clients,Client Signals,hl-accelerating,label,Clients at risk before they act,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6368,segment.hl-accelerating.analystSignals.lapse.sub,,,src/data/advisorSegments.ts,,data-file
328,Clients,Client Signals,hl-accelerating,label,Holistic expansion signals,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6368,segment.hl-accelerating.analystSignals.crosssell.label,,,src/data/advisorSegments.ts,,data-file
329,Clients,Client Signals,hl-accelerating,label,Clients ready for more than protection,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6368,segment.hl-accelerating.analystSignals.crosssell.sub,,,src/data/advisorSegments.ts,,data-file
330,Clients,Client Signals,hl-accelerating,label,Policy & plan milestones,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6368,segment.hl-accelerating.analystSignals.milestone.label,,,src/data/advisorSegments.ts,,data-file
331,Clients,Client Signals,hl-accelerating,label,"Anniversaries, conversion windows, RMDs",draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6368,segment.hl-accelerating.analystSignals.milestone.sub,,,src/data/advisorSegments.ts,,data-file
332,Clients,Client Signals,hl-accelerating,label,Referral network signals,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6368,segment.hl-accelerating.analystSignals.referral.label,,,src/data/advisorSegments.ts,,data-file
333,Clients,Client Signals,hl-accelerating,label,Household connections worth exploring,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6368,segment.hl-accelerating.analystSignals.referral.sub,,,src/data/advisorSegments.ts,,data-file
334,Goals,Practice Direction,hl-accelerating,label,Become a true holistic financial advisor,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-3208,segment.hl-accelerating.strategistDirections.holistic.label,,,src/data/advisorSegments.ts,,data-file
335,Goals,Practice Direction,hl-accelerating,label,"Planning, investments, protection together",draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-3208,segment.hl-accelerating.strategistDirections.holistic.sub,,,src/data/advisorSegments.ts,,data-file
336,Goals,Practice Direction,hl-accelerating,label,Build toward Eagle and investment advisory,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-3208,segment.hl-accelerating.strategistDirections.eagle.label,,,src/data/advisorSegments.ts,,data-file
337,Goals,Practice Direction,hl-accelerating,label,"IAR track, AUM, fee-based",draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-3208,segment.hl-accelerating.strategistDirections.eagle.sub,,,src/data/advisorSegments.ts,,data-file
338,Goals,Practice Direction,hl-accelerating,label,Strengthen my protection foundation first,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-3208,segment.hl-accelerating.strategistDirections.protection.label,,,src/data/advisorSegments.ts,,data-file
339,Goals,Practice Direction,hl-accelerating,label,Before expanding further,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-3208,segment.hl-accelerating.strategistDirections.protection.sub,,,src/data/advisorSegments.ts,,data-file
340,Goals,Practice Direction,hl-accelerating,label,Build a referral-driven practice,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-3208,segment.hl-accelerating.strategistDirections.referral.label,,,src/data/advisorSegments.ts,,data-file
341,Goals,Practice Direction,hl-accelerating,label,"Less cold outreach, more warm pipeline",draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-3208,segment.hl-accelerating.strategistDirections.referral.sub,,,src/data/advisorSegments.ts,,data-file
342,Goals,Practice Direction,hl-accelerating,label,Build toward a team-based model,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-3208,segment.hl-accelerating.strategistDirections.team.label,,,src/data/advisorSegments.ts,,data-file
343,Goals,Practice Direction,hl-accelerating,label,"Teaming, staff, shared clients",draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-3208,segment.hl-accelerating.strategistDirections.team.sub,,,src/data/advisorSegments.ts,,data-file
344,Business,Time Drains,hl-accelerating,label,Chasing case status and NIGO updates,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-5907,segment.hl-accelerating.conciergeSlows.casetrack.label,,,src/data/advisorSegments.ts,,data-file
345,Business,Time Drains,hl-accelerating,label,Delays that kill momentum,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-5907,segment.hl-accelerating.conciergeSlows.casetrack.sub,,,src/data/advisorSegments.ts,,data-file
346,Business,Time Drains,hl-accelerating,label,Client service issues pulling me away,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-5907,segment.hl-accelerating.conciergeSlows.service.label,,,src/data/advisorSegments.ts,,data-file
347,Business,Time Drains,hl-accelerating,label,From prospecting and growth,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-5907,segment.hl-accelerating.conciergeSlows.service.sub,,,src/data/advisorSegments.ts,,data-file
348,Business,Time Drains,hl-accelerating,label,"Finding the right system, form, or answer",draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-5907,segment.hl-accelerating.conciergeSlows.navigation.label,,,src/data/advisorSegments.ts,,data-file
349,Business,Time Drains,hl-accelerating,label,Too much hunting,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-5907,segment.hl-accelerating.conciergeSlows.navigation.sub,,,src/data/advisorSegments.ts,,data-file
350,Business,Time Drains,hl-accelerating,label,Preparing for meetings across product lines,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-5907,segment.hl-accelerating.conciergeSlows.meetingprep.label,,,src/data/advisorSegments.ts,,data-file
351,Business,Time Drains,hl-accelerating,label,More complex than pure protection,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-5907,segment.hl-accelerating.conciergeSlows.meetingprep.sub,,,src/data/advisorSegments.ts,,data-file
352,Business,Time Drains,hl-accelerating,label,Admin after meetings,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-5907,segment.hl-accelerating.conciergeSlows.admin.label,,,src/data/advisorSegments.ts,,data-file
353,Business,Time Drains,hl-accelerating,label,"Notes, next steps, follow-up emails",draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-5907,segment.hl-accelerating.conciergeSlows.admin.sub,,,src/data/advisorSegments.ts,,data-file
354,Business,Time Drains,hl-accelerating,label,Managing multi-product workflows,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-5907,segment.hl-accelerating.conciergeSlows.workflow.label,,,src/data/advisorSegments.ts,,data-file
355,Business,Time Drains,hl-accelerating,label,Life + investments + planning,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-5907,segment.hl-accelerating.conciergeSlows.workflow.sub,,,src/data/advisorSegments.ts,,data-file
356,Clients,Staying Connected,hl-accelerating,label,Personal emails — relationship-driven,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6621,segment.hl-accelerating.brandChannels.personal.label,,,src/data/advisorSegments.ts,,data-file
357,Clients,Staying Connected,hl-accelerating,label,I write them myself,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6621,segment.hl-accelerating.brandChannels.personal.sub,,,src/data/advisorSegments.ts,,data-file
358,Clients,Staying Connected,hl-accelerating,label,LinkedIn and social media,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6621,segment.hl-accelerating.brandChannels.social.label,,,src/data/advisorSegments.ts,,data-file
359,Clients,Staying Connected,hl-accelerating,label,Building my profile as a broader advisor,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6621,segment.hl-accelerating.brandChannels.social.sub,,,src/data/advisorSegments.ts,,data-file
360,Clients,Staying Connected,hl-accelerating,label,Referral requests and COI relationships,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6621,segment.hl-accelerating.brandChannels.referrals.label,,,src/data/advisorSegments.ts,,data-file
361,Clients,Staying Connected,hl-accelerating,label,Key to growing beyond warm market,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6621,segment.hl-accelerating.brandChannels.referrals.sub,,,src/data/advisorSegments.ts,,data-file
362,Clients,Staying Connected,hl-accelerating,label,Events and community involvement,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6621,segment.hl-accelerating.brandChannels.events.label,,,src/data/advisorSegments.ts,,data-file
363,Clients,Staying Connected,hl-accelerating,label,Niche or market-specific,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6621,segment.hl-accelerating.brandChannels.events.sub,,,src/data/advisorSegments.ts,,data-file
364,Clients,Staying Connected,hl-accelerating,label,Sharing content and market insights,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6621,segment.hl-accelerating.brandChannels.content.label,,,src/data/advisorSegments.ts,,data-file
365,Clients,Staying Connected,hl-accelerating,label,"Email, social, text",draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6621,segment.hl-accelerating.brandChannels.content.sub,,,src/data/advisorSegments.ts,,data-file
366,Clients,Staying Connected,hl-accelerating,label,I want to do more but lack a system,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6621,segment.hl-accelerating.brandChannels.nosystem.label,,,src/data/advisorSegments.ts,,data-file
